video_file,video_id,session_id,status,review_status,source,question,option_A,option_B,option_C,option_D,answer
3130.mp4,vid_3130,15,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,低头写字看书,端着杯子喝水,用手指触碰下巴,抬手梳理头发,C
3131.mp4,vid_3131,15,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的小孩主要是什么姿势？,坐着,站立,奔跑,平躺,B
3132.mp4,vid_3132,11,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,伏案写作业,在操场跑步,对着镜头自拍,在厨房炒菜,C
3133.mp4,vid_3133,8,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,用锤子砸东西,炒菜做饭,跳舞做操,写字画画,A
3134.mp4,vid_3134,14,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的男子主要在做什么？,看书,抽烟,做饭,洗衣服,B
3135.mp4,vid_3135,12,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的男子主要在做什么？,做饭,跳舞,写字,看书,B
3136.mp4,vid_3136,17,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,旋转跳舞,弹奏古筝,手持圆扇面对镜头,写毛笔字,C
3137.mp4,vid_3137,7,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的小朋友主要在做什么？,面对镜头拿着物品,在草地上踢足球,驾驶小汽车出行,用积木搭房子,A
3138.mp4,vid_3138,3,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,做饭,跑步,画画,叼着香烟,D
3139.mp4,vid_3139,11,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人物主要在做什么？,厨房烹饪做菜,操场跑步踢球,台上表演互动,教室读书学习,C
3140.mp4,vid_3140,17,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人们主要在做什么？,唱歌跳舞,写字画画,烧火做饭,徒步行走,D
3141.mp4,vid_3141,9,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的店铺属于什么类型？,餐饮小吃店,日用百货店,连锁酒店,汽车维修店,D
3142.mp4,vid_3142,8,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的众多学生主要在做什么？,列队集合,考场答题,操场踢球,食堂就餐,A
3143.mp4,vid_3143,6,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女士主要在做什么？,跑步锻炼,展示不同穿搭,写字画画,烹饪做饭,B
3144.mp4,vid_3144,14,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频多数画面展示的景物是？,无垠的沙漠,高楼与蓝天白云,宽阔的海洋,茂密的森林,B
3145.mp4,vid_3145,2,generated_unreviewed,format_checked_pending_blind_review,batch_generation,人物抬起的手掌前主要是什么图形？,三角,方块,星星,爱心,D
3146.mp4,vid_3146,14,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,打球,跳舞,做饭,自拍,D
3147.mp4,vid_3147,9,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要呈现的景象是？,校园的操场跑道,山村的农家院落,车辆行驶时前方道路,影院的放映大厅,C
3148.mp4,vid_3148,15,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的男子正在做什么？,脱下衬衫,吃米饭,穿上外套,系领带,A
3149.mp4,vid_3149,1,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人物主要在做什么？,打篮球,伏案工作,围坐聚餐吃饭,跳舞,C
3150.mp4,vid_3150,4,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中男子主要在做什么？,演奏乐器,切菜做饭,骑自行车,触碰身旁的绿植,D
3151.mp4,vid_3151,9,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里人物穿的外套是？,西装外套,短袖T恤,花棉外套,皮夹克,C
3152.mp4,vid_3152,5,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,室内厨房做饭,教室上课学习,泳池游泳戏水,雪地户外互动合影,D
3153.mp4,vid_3153,16,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,坐着烹饪饭菜,站着跳舞表演,户外跑步锻炼,躺卧着互动说笑,D
3154.mp4,vid_3154,4,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,跑步,做饭,自拍,画画,C
3155.mp4,vid_3155,3,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的小宝宝主要在做什么？,扶物走路,躺着面向镜头,坐着玩玩具,趴着玩耍,B
3156.mp4,vid_3156,4,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,对着镜头做表情,弹奏吉他,户外跑步,烹饪炒菜,A
3157.mp4,vid_3157,1,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要拍摄的场所是哪里？,居民家中,大型超市,学校教室,建筑工地,D
3158.mp4,vid_3158,16,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的是什么？,盛开的莲花鲜花,新鲜的水果拼盘,未点燃的白蜡烛,点燃的果制莲花灯,D
3159.mp4,vid_3159,12,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的男子主要在做什么？,户外跑步锻炼,厨房烹饪炒菜,伏案书写答题,对着镜头自拍,D
3160.mp4,vid_3160,9,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,跑步,跳舞,拍照,散步,B
3161.mp4,vid_3161,5,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,户外跑步锻炼,厨房炒菜做饭,对着镜头自拍,教室读书学习,C
3162.mp4,vid_3162,4,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的对象是什么？,一只花猫,一棵大树,一位女士,一辆汽车,C
3163.mp4,vid_3163,15,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人们主要在做什么？,选购商品,聚餐吃饭,排队等候,登台表演,C
3164.mp4,vid_3164,3,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的两个人主要在做什么？,唱歌跳舞,炒菜做饭,跑步锻炼,合影留念,D
3165.mp4,vid_3165,8,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人们主要在做什么？,跑步,钓鱼,画画,做饭,B
3166.mp4,vid_3166,13,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,写字,跳舞,唱歌,做饭,A
3167.mp4,vid_3167,11,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频重点展示的物品是什么？,书本,瓶装酒,玩具,新鲜水果,B
3168.mp4,vid_3168,10,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的人物是？,穿白大褂的医生,穿长裙的女士,玩玩具的小孩,戴眼镜的黑衣男子,D
3169.mp4,vid_3169,2,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的场景是什么？,成片建筑废墟,茂密山林,繁华商业街区,平整农田耕地,A
3170.mp4,vid_3170,8,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,对着镜子自拍,厨房烹饪炒菜,教室伏案写字,操场跑步锻炼,A
3171.mp4,vid_3171,7,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,走路,拍照,跳舞,跑步,A
3172.mp4,vid_3172,6,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的是哪类场所？,学校教室,住宅室内,海边沙滩,医院病房,B
3173.mp4,vid_3173,6,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,烹饪做饭,弹奏乐器,按摩脸部,跳绳运动,C
3174.mp4,vid_3174,13,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的内容是？,山水,美食,猫狗,人物,D
3175.mp4,vid_3175,7,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,切肉备菜,包制面食,擦拭台面,清洗蔬菜,B
3176.mp4,vid_3176,5,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里雪地上堆放的主要蔬菜是？,红萝卜,土豆,大白菜,西红柿,C
3177.mp4,vid_3177,12,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女士主要在做什么？,做饭炒菜,做手势表演,看书学习,打扫卫生,B
3178.mp4,vid_3178,2,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频的主要场景是哪里？,临水公路旁,雪山脚下,热闹集市,教室里面,A
3179.mp4,vid_3179,16,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女性主要在做什么？,杂技表演,朗诵,跳舞,唱歌,D
3180.mp4,vid_3180,3,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的车辆行驶在哪里？,冰面上,草坪上,铁轨上,道路上,D
3181.mp4,vid_3181,5,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示了什么过程？,练习书法,清洗蔬菜,制作窗花,组装玩具,C
3182.mp4,vid_3182,1,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,在户外跑步锻炼,在桌前读书写字,对着镜头切换脸部装扮,在厨房炒菜做饭,C
3183.mp4,vid_3183,10,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中列队的人员主要在做什么？,集体聚餐吃饭,进行队列操练表演,参加答题考试,制作手工物品,B
3184.mp4,vid_3184,10,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示什么？,一座长椅,一位女士,一辆自行车,一只小狗,B
3185.mp4,vid_3185,11,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频拍摄的主要场景是哪里？,工厂车间,酒店客房,公园湖边,教室课堂,A
3186.mp4,vid_3186,15,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示什么？,生的肉和蔬菜,新鲜的水果,做好的菜肴,空的盘碗餐具,C
3187.mp4,vid_3187,12,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的物品是什么？,书包,鲜花,茶叶罐,足球,C
3188.mp4,vid_3188,13,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女士主要在做什么？,在桌前画画,在操场打球,在厨房做饭,从树后走出靠在树旁,D
3189.mp4,vid_3189,16,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示什么活动？,剪窗花,写春联,包饺子,挂灯笼,A
3190.mp4,vid_3190,8,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的是以下哪项？,吊灯,落地风扇,一位女士,置物架,C
3191.mp4,vid_3191,8,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女士主要在做什么？,烧菜做饭,在护栏边站立,伏案写字,快速跑步,B
3192.mp4,vid_3192,13,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人物主要在做什么？,做饭,画画,跳舞,打球,C
3193.mp4,vid_3193,7,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频的主要拍摄场景是哪里？,餐厅后厨,工厂车间,居民家中,学校教室,B
3194.mp4,vid_3194,17,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的主要女士在做什么？,在厨房炒菜,跑步锻炼,正脸对着镜头,卧床睡觉,C
3195.mp4,vid_3195,10,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的物体是什么？,三轮车,摩托车,电动车,自行车,B
3196.mp4,vid_3196,9,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的男子主要在做什么？,唱歌跳舞,读书写字,铲收物料,烹饪做饭,C
3197.mp4,vid_3197,13,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的男子主要在做什么？,跳舞表演,打扫卫生,烧火做饭,抱着老人行走,D
3198.mp4,vid_3198,11,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,骑车赶路,炒菜做饭,对着镜头自拍,打羽毛球,C
3199.mp4,vid_3199,5,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,在室内跳舞表演,坐着吃饭休息,在田地里干农活,沿道路向前行走,D
3200.mp4,vid_3200,11,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,看书学习,跳舞运动,裁剪布料,做饭炒菜,C
3201.mp4,vid_3201,17,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频拍摄的主要场景在哪里？,水边护栏旁,餐厅大堂里,卧室床铺上,教室课桌边,A
3202.mp4,vid_3202,7,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频展现的主要场景是哪里？,海边沙滩,学校教室,果园农场,建筑工地,D
3203.mp4,vid_3203,15,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人们主要在做什么？,集体跳舞排练,伏案书写作业,围坐开会讨论,围坐聚餐吃饭,D
3204.mp4,vid_3204,3,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,在教室上课,在泳池游泳,沿石板小路行走,在厨房做饭,C
3205.mp4,vid_3205,14,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的室内场景是哪里？,卫生间,教室,厨房,卧室,D
3206.mp4,vid_3206,16,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人们大多处于什么状态？,坐着,奔跑,站立,跳舞,A
3207.mp4,vid_3207,9,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的内容是什么？,折叠好的衣物,维修用的工具,一桌家常菜肴,成堆的旧书籍,C
3208.mp4,vid_3208,6,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频拍摄的主要场景是哪里？,学校教室,车站候车大厅,医院门诊,大型超市,B
3209.mp4,vid_3209,2,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,画画,自拍,做饭,打球,B
3210.mp4,vid_3210,16,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示了什么？,一张餐桌,一只小猫,一位女士,一辆自行车,C
3211.mp4,vid_3211,14,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,教室读书写字,面对镜头摆姿势,户外跑步锻炼,厨房烹饪菜品,B
3212.mp4,vid_3212,12,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,游泳健身,读书写字,聚餐吃饭,唱歌跳舞,C
3213.mp4,vid_3213,5,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里人们围坐进行的主要活动是？,打牌娱乐,烤火取暖,下地干活,合唱排练,B
3214.mp4,vid_3214,15,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示了什么？,几只小猫,几棵大树,几辆汽车,一位女性,D
3215.mp4,vid_3215,2,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,坐着写作业,对着镜头自拍合影,在厨房炒菜,户外跑步,B
3216.mp4,vid_3216,3,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,做饭,跳舞,玩雪球,写字,C
3217.mp4,vid_3217,9,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的是什么？,行驶的汽车,一只宠物猫,一名年轻男子,新鲜的水果,C
3218.mp4,vid_3218,5,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,正对镜头说话,在操场跑步,在厨房炒菜,低头写字,A
3219.mp4,vid_3219,2,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频的主要拍摄场景是哪里？,农田菜地,大型商场,电影院内,城市马路,A
3220.mp4,vid_3220,13,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,打球运动,做饭烧菜,合影自拍,伏案写字,C
3221.mp4,vid_3221,1,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,在桌前写字,对着镜头自拍,在操场跑步,在厨房炒菜,B
3222.mp4,vid_3222,12,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的物品是什么？,儿童玩具,生日蛋糕,新鲜蔬菜,办公文具,B
3223.mp4,vid_3223,6,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人群主要在做什么？,沿街快跑,围坐用餐,排队聚集,跳广场舞,C
3224.mp4,vid_3224,10,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中不断飘落的是什么？,白色雪花,黄色叶片,红色花瓣,透明雨滴,B
3225.mp4,vid_3225,10,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的两个人主要在做什么？,跳舞,看书,做饭,吃饭,A
3226.mp4,vid_3226,1,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的男子主要在做什么？,骑电动车通行,打太极拳锻炼,摆摊售卖商品,扶着轮椅行走,D
3227.mp4,vid_3227,1,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中摊位上主要摆放着什么？,散装水果,糕点零食,生猪肉,新鲜蔬菜,C
3228.mp4,vid_3228,12,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的主体是什么？,行驶中的公交车,枝繁叶茂的大树,戴墨镜的成年男子,毛茸茸的宠物猫,C
3229.mp4,vid_3229,6,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的小女孩主要在做什么？,画画,拍皮球,拉拉链,搭积木,C
3230.mp4,vid_3230,4,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人们主要在做什么？,埋头读书,跳舞摆姿势,围坐吃饭,排队上车,B
3231.mp4,vid_3231,16,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,在教室写作业,对着镜头自拍,在操场跑步,在厨房炒菜,B
3232.mp4,vid_3232,7,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的男士主要在做什么？,烧菜做饭,弹奏吉他,跑步锻炼,面向镜头说话,D
3233.mp4,vid_3233,6,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人物主要在做什么？,修理自行车,折叠衣物,制作带调料的面饼,采摘水果,C
3234.mp4,vid_3234,9,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频拍摄的主要场景在哪里？,海边沙滩上,学校教室中,餐饮店铺内,卧室房间里,C
3235.mp4,vid_3235,7,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女士主要在做什么？,做饭,打球,跳舞,画画,C
3236.mp4,vid_3236,16,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示什么？,各类手工工具,各类儿童玩具,各类办公文具,多道做好的菜肴,D
3237.mp4,vid_3237,4,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频的主要拍摄场景在哪里？,行驶的汽车内,商场店铺中,家庭客厅里,公园草坪上,A
3238.mp4,vid_3238,8,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的场景是什么？,海边沙滩,室内场馆,城镇街景,高山森林,C
3239.mp4,vid_3239,10,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的女士主要在做什么？,跑步,做饭,写字,自拍,D
3240.mp4,vid_3240,7,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,拍手鼓掌,写字画画,炒菜做饭,跑步跳跃,A
3241.mp4,vid_3241,14,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的小朋友们主要在做什么？,打球,吃饭,画画,跳舞,D
3242.mp4,vid_3242,4,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里人们主要在做什么？,打乒乓球,炒菜做饭,洗衣服,打麻将,D
3243.mp4,vid_3243,6,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示了什么？,一盘油炸薯条,一份冰镇西瓜,一碗带汤米线,一块奶油蛋糕,C
3244.mp4,vid_3244,3,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女士主要在做什么？,自拍,做饭,看书,扫地,A
3245.mp4,vid_3245,5,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的场景是？,海滩,茶园,沙漠,教室,B
3246.mp4,vid_3246,15,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的男子主要在做什么？,跳舞,做饭,喂羊,画画,C
3247.mp4,vid_3247,3,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女性主要在做什么？,跳舞,跑步,做饭,站立着,D
3248.mp4,vid_3248,9,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,操场跑步锻炼,教室听课学习,厨房烹饪做饭,对着镜头自拍,D
3249.mp4,vid_3249,15,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人们大多在做什么？,伏案写作业,躺卧着睡觉,围坐着吃饭,站立或行走,D
3250.mp4,vid_3250,7,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的是哪类场景？,山地雪景,城市街景,峡谷河上风光,草原风光,C
3251.mp4,vid_3251,4,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频展现的主要场景是哪里？,图书馆,生鲜市场,餐厅,服装卖场,D
3252.mp4,vid_3252,12,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里汽车仪表台上摆放的是什么？,导航仪,纸巾盒,小雪人,香水瓶,C
3253.mp4,vid_3253,17,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的是下列哪种食物？,烤全鸡,烤全猪,烤全羊,烤全鸭,B
3254.mp4,vid_3254,8,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的行人主要在做什么？,摆摊售货,驾驶汽车,清扫路面,撑伞步行,D
3255.mp4,vid_3255,2,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中大量出现的事物是什么？,金黄落叶,翠绿青草,洁白积雪,粉红鲜花,A
3256.mp4,vid_3256,13,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中长时间展示的户外场景是？,雪后农田,雪山高峰,繁华商圈,热带沙滩,A
3257.mp4,vid_3257,5,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人物主要在做什么？,读书写字,跑步锻炼,自拍合影,做饭炒菜,C
3258.mp4,vid_3258,8,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示什么？,人工栽培的盆景,野外丛生的野草,田地里种植的作物,道路两侧的行道树,C
3259.mp4,vid_3259,2,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人们主要在做什么？,做饭,写字,吃饭,跳舞,D
3260.mp4,vid_3260,16,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,炒菜做饭,坐着阅读书籍,打扫房间卫生,做手势并摆动身体,D
3261.mp4,vid_3261,6,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的小女孩主要在做什么？,攀爬旁边楼梯,坐地上吃东西,蹲在地上玩泥巴,在路面走动玩耍,D
3262.mp4,vid_3262,11,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,跳舞,看书,做饭,自拍,D
3263.mp4,vid_3263,11,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,并排列队走路,打扫街边卫生,跑步锻炼身体,围坐吃饭聚餐,A
3264.mp4,vid_3264,1,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人们主要在做什么？,打扫场地卫生,排队结算付款,排练舞蹈节目,拥挤着选购蔬菜,D
3265.mp4,vid_3265,1,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人们主要在做什么？,集体跳舞,围观沟边火情,下田干农活,在河边钓鱼,B
3266.mp4,vid_3266,14,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人物主要在做什么？,采摘树上水果,捆扎干树枝,翻动带须根的东西,清洗绿叶蔬菜,C
3267.mp4,vid_3267,17,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,操场跑步锻炼,厨房烹饪菜肴,教室上课学习,捡拾泥里的生蚝,D
3268.mp4,vid_3268,13,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示什么？,倒伏的树木,盛开的花田,拥堵的车辆,连片的商铺,A
3269.mp4,vid_3269,14,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人物主要在做什么？,唱歌跳舞,洗衣做饭,看书学习,吃菜叶,D
3270.mp4,vid_3270,12,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,走路,做饭,打球,跳舞,A
3271.mp4,vid_3271,4,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频的主要拍摄场景是哪里？,商场内部,教室内,野外水边,卧室内,C
3272.mp4,vid_3272,17,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频拍摄时的天气是怎样的？,晴朗干燥,正在下雪,正在下雨,大风扬尘,C
3273.mp4,vid_3273,3,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的动物是什么？,鹅,鸭,羊,鸡,D
3274.mp4,vid_3274,14,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人物主要在做什么？,快速奔跑,站立面向镜头,烹饪做饭,跳舞表演,B
3275.mp4,vid_3275,11,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的车辆主要行驶在哪里？,地下停车场,步行商业街,大桥公路上,盘山土路上,C
3276.mp4,vid_3276,4,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频拍摄的主要场景是哪里？,教室课堂,建筑工地,居家客厅,商场店铺,B
3277.mp4,vid_3277,2,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人们主要在做什么？,登台唱歌,集体跑步,农田劳作,围坐聚餐,D
3278.mp4,vid_3278,9,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的女子主要在做什么？,洗衣服,写字,吃东西,看书,C
3279.mp4,vid_3279,8,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,对着镜头互动拍照,在教室听课学习,在厨房烹饪做饭,在操场跑步锻炼,A
3280.mp4,vid_3280,15,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示什么？,大型特色穹顶建筑,成片农田耕地,跨江大型桥梁,普通多层居民楼,A
3281.mp4,vid_3281,17,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人物主要手持什么物品？,水杯,书本,话筒,扇子,D
3282.mp4,vid_3282,1,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的小女孩主要在做什么？,蹦跳跑动,搭建积木,安静看书,骑自行车,A
3283.mp4,vid_3283,3,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人群主要在做什么？,集体跳广场舞,列队步行前进,路边摆摊售货,集体骑车出行,B
3284.mp4,vid_3284,13,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的车辆是？,白色厢式货车,带花饰的黑色轿车,人力自行车,两轮电动摩托,B
3285.mp4,vid_3285,16,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频拍摄的主要户外场景是哪里？,山间小路,海滨沙滩,商业步行街,郊野农田,C
3286.mp4,vid_3286,12,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女子主要在做什么？,整理头发和帽子,清扫地面秸秆,搬运砖块,喂食圈里的鹿,A
3287.mp4,vid_3287,7,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中空中持续飘落的是什么？,黄色落叶,粉色花瓣,白色雪花状颗粒,透明雨滴,C
3288.mp4,vid_3288,10,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,写作业,看书,唱歌,吃饭,D
3289.mp4,vid_3289,6,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的孩子主要在做什么？,写字练字,用餐进食,绘画涂鸦,跳绳运动,A
3290.mp4,vid_3290,5,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示了什么活动？,做饭,唱歌,画画,跳舞,C
