video_file,video_sha256,video_bytes,formal_eligible,v1_session,v2_session,duration_sec,duration_bucket,has_question,question_status,review_status,source,question,option_A,option_B,option_C,option_D,answer
3531.mp4,b4d548287b1f0931663df57c7a286319b1de11c485d03cf728b00ee1aee39ae8,6147642,True,5,37,15.167,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中主要展示的农用机械是什么？,拖拉机,收割机,挖掘机,插秧机,B
3532.mp4,0cb4f37c79f3214c973c465e698ff74efa7d6943d301e80a0d2240ffa3832c6b,3831161,True,11,7,15.172,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人们主要在做什么？,清扫路面垃圾,排队等候公交,搭建演出舞台,救助不适的消防员,D
3533.mp4,97760cb7b56b6dca67daa4ef9816399081c6c07301cc2c66efc3c9bbe11b99f6,1676735,True,14,2,15.173,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人物主要在做什么？,炒菜做饭,玩躲避类小游戏,打扫卫生,朗读课文,B
3534.mp4,d0d04e8318de73cf20ffdbc1030c2c1341824c1855b50693d2a9b31239c7c372,3791283,True,3,34,15.18,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,打球,自拍,看书,做饭,B
3535.mp4,de8eb597a8a983342b36a9d91ad81d056a03583830df1aefca4d4cbb130df495,4228511,True,2,8,15.182,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的女性主要在做什么？,跳舞表演,烹饪做饭,坐着休息,跑步锻炼,C
3536.mp4,010f2fc6015618d6494d480f84272fdf5429bb26ea3a686fdd97cff84d21e76d,4367149,True,17,36,15.182,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,教室内上课,展示采挖的农作物,舞台上跳舞,厨房里做饭,B
3537.mp4,ab875c1bd73533072b69daa2f61e7cfd256152299f28be4192e516031747f43e,3429468,True,16,45,15.183,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,搬运大件包裹,登记记录账目,整理头发,整理堆放货品,C
3538.mp4,52fe8701151cd2d38c302f18341f7058b12e8b73d3c2b1ae730515ea3d872a7c,3551034,True,4,28,15.183,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,触摸身旁的玉米,跑步打球,炒菜做饭,听课写字,A
3539.mp4,b269cb3950d4c037e87e2f2b00601289798a1055984370a48a9154cd51e36e0b,1529834,True,10,42,15.185,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女子主要在做什么？,在书桌写字,在操场跑步,持团扇面向镜头,在厨房炒菜,C
3540.mp4,534d039a7c9b1151bc2dd4cf6b4292e25efad4b9bd22df2ae7311a3ff7d0b029,2368000,True,12,39,15.185,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示什么？,手工饰品,各式菜肴,新鲜水果,数码产品,B
3541.mp4,650964cc3d0ec35ab4f6dfa201d357f8b0d948a0942252d1e85a2cdefeb2b565,2435149,True,1,39,15.185,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中站着的人主要在做什么？,持盆和树枝走动,拿扫帚扫路面,推自行车赶路,坐椅子上休息,A
3542.mp4,80f3c5ad751f79e593f60533c5cf0474f93e35c27e5a66101197fcbf3457e4a7,2651800,True,7,27,15.185,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女士们主要在做什么？,教室内听课学习,农田里插秧劳作,厨房里烹饪做饭,古巷中游览摆姿势,D
3543.mp4,3c6b5edc292eef1b66c0a26887a9967c56173bd0c12c9934b330025df6f4bbc2,3164408,True,13,37,15.185,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人物主要在做什么？,对着镜头自拍,餐厅用餐吃饭,操场跑步运动,教室伏案写作业,A
3544.mp4,ae9c00e6d8f0cc30c77dee76581187c01987d5980095c7b3ae4689197cacfa7b,3737479,True,5,9,15.185,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女士主要在做什么？,抱着婴儿,写字画画,跳舞表演,做饭炒菜,A
3545.mp4,224535b6e7682ddc1403c4a335083beb0cbde3a4dc6455bf1b808f7e64f002dc,3812351,True,6,17,15.185,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里人们围坐在一起主要在做什么？,吃饭,烤火,唱歌,打牌,B
3546.mp4,65e29d0faf6e039d99aa8243b23b5c4f6789910c7666df534d42719e8424e328,4248779,True,8,18,15.185,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的男孩主要在做什么？,搭积木,转动魔方,拍皮球,画画,B
3547.mp4,e464b5a2ef0313ebff4365e7f0145f04f80fda6dae448763b95bdb71b6e77002,1443689,True,1,10,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示人物的哪种头部形象？,留着长发,光头无发,戴着棉帽,裹着头巾,B
3548.mp4,4fdebda80ddbe548de4b840c49206f93772ea5fd42f6cc2ef8242fe2ce3a2cdd,1446493,True,5,13,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,写字看书,对着镜头自拍,跑步锻炼,烹饪做饭,B
3549.mp4,a966e856abba4f041073e603330d6b557445dc82d64cef204a9e17f26d7b227e,1600275,True,17,1,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频大部分时间展示的是哪个人物形象？,穿校服的女学生,Q版现代装扮男孩,戴草帽的老农民,古风服饰成年男子,D
3550.mp4,bb4db6fdfe3949f5d0f25a26870eb84034447f50acdbd3c71f2a6efde4ba115d,1732801,True,3,43,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人物头部佩戴的是什么？,安全帽,草帽,棒球帽,毛线帽,A
3551.mp4,81fb7f36c4ca37baca0e6c0850715b12b7f6f17027535fb4030602d629d05cc4,1831133,True,15,31,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的两位女士主要在做什么？,坐着面向镜头,跑着锻炼身体,躺着休息睡觉,站着烹饪饭菜,A
3552.mp4,b10c8008a26c057d4726b10a0f7eb83e8ae80dddc4ac372c6f38a806985ac914,1847648,True,13,39,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,写字画画,烧菜做饭,烧香祭拜,唱歌跳舞,C
3553.mp4,60867796c10d43be7f200725a7a85836855c0cdfe53921561296aa5a94fac1cf,2269386,True,11,40,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,在操场跑步,在厨房做饭,对着镜头自拍,在教室写字,C
3554.mp4,3a0b6e8c9a89345e83ae072762a574551716eb94052ed5e26e636aec29e12fa2,2280440,True,4,8,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示了哪种人物形象？,校园学生,未来宇航员,现代医生,古代装扮女性,D
3555.mp4,f1f372f3f62b81fd7f5867ebf8db09ad95c3ef62a933eb532d39900b9587b180,2304238,True,16,42,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示了什么内容？,一位女性,盛开的鲜花,宽阔的马路,奔跑的小狗,A
3556.mp4,209fde5064e00c3c7a236a405110d6e685f13800112658e3e7968541a795874b,2352945,True,2,35,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的男子主要在做什么？,跑步,抽烟,看书,做饭,B
3557.mp4,a1ad49673add7787fd9267614baea506a94335905b87fd6ca9777eac72b4769c,2367815,True,14,6,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示什么？,野生丹顶鹤,纯手绘国画,创意造型菜品,鲜花花艺作品,C
3558.mp4,85128cbdd9b4eea0db9132ccf0b8ead0b27a111a5ccc73e17f7425f558f93e10,2655926,True,10,2,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的户外场景主要是什么？,草原牧场,海边沙滩,森林公园,建筑工地,D
3559.mp4,4b55c5fa12954c6e8fb86116571b28c9f23b1aa828f45f533164f9d213d9425f,2824153,True,3,16,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人物主要在做什么？,收纳首饰,清洗蔬菜,烘焙点心,缝制衣物,A
3560.mp4,8c6111728b8b3558dc2651ddfcd939b8a9deba2658edc3c107776bfac5837028,2837651,True,12,32,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中进门的男子主要在做什么？,脱鞋子,写作业,煮饭菜,叠衣服,A
3561.mp4,7055c887d07e93d886c3bfda39944e33aa135b991b26b68308d443d0411a9eb7,2897987,True,2,38,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的老奶奶主要在做什么？,生火做饭,跳广场舞,坐到长凳上,快速跑步,C
3562.mp4,30b14fe8e0b81cfa76964d09ee8c204512993221cc2c705b49389fd2d3b375eb,2923328,True,6,14,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人物头上的卡通装饰是什么？,小熊,兔子,小狗,小猫,B
3563.mp4,a2e2c1d4e828395a0b950210d1c92aba67c7a055b7b719e1c74f9fe6321815c1,3245501,True,14,14,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的男子主要在做什么？,抱着婴儿,伏案写字,做饭炒菜,跑步锻炼,A
3564.mp4,b865378d01a2833d6f2c68ba7b72c5bc57e0b6efc4b0c45a3f0678d0f0cb00b5,3334747,True,1,9,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,画画,跳舞,做饭,打球,B
3565.mp4,f8c70d1a5b463efc730a2b00514726c1683e9c7f0859f0b097ed21e2368303c4,3490135,True,9,3,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,跑步打球,正对着镜头,写字画画,炒菜做饭,B
3566.mp4,fa501ab57b915ab88ea1d0fedd27027e3f705e1d5faf6a364d25a909dbdddb12,3508496,True,9,30,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,跑步锻炼,伏案写字,对着镜头自拍,烹饪炒菜,C
3567.mp4,5d48535b310068bb63e97908f551b43cf1c6bfffc425204184fb608b2cd0eca8,3520266,True,16,18,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频拍摄的主要场景是哪里？,学校教室,户外公园,居民家中,大型超市,C
3568.mp4,9af5a846073def53e6066d4ea01e69eea046f0cc2fa6c144090b131e10b11007,3575860,True,7,23,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,干农活,跳舞,骑自行车,走路,D
3569.mp4,3c1943118c2b0a44a6158686ac35c39f6abfb5efdfca0978724439252a304ead,3633632,True,8,41,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人们主要在做什么？,排队购物,跳广场舞,叩拜前行,快速奔跑,C
3570.mp4,0d4c53974680fcf22079052e212aaeb4392d24e99ecd95268657700a69d7cbc3,3703653,True,8,25,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人们主要在做什么？,上课学习,聚餐吃饭,唱歌跳舞,跑步锻炼,B
3571.mp4,0923a98ee5fe253fd46f539b8b46939f2d67e257632bb3393acb36e3c9a2412b,3908528,True,17,17,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女士主要是什么姿态？,跳跃,站立,奔跑,坐着,B
3572.mp4,f80992e71bdd91412b2d2eaef9609e1e4f10f599e66c18b4619c1a25770be299,3911335,True,9,18,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女性主要在做什么？,跳舞,做饭,唱歌,画画,B
3573.mp4,616a9e598e051d13bb66f0e7ee0dfd526f78eeb338d2e1d8bb6927fb6b228200,4011340,True,11,45,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里女子手持的主要水果是？,橘子,苹果,香蕉,葡萄,A
3574.mp4,838e53bd1872ae9774191b206fc2795220268e83156b255a2f51bb1923d8f0f2,4091987,True,11,15,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示什么？,辽阔的草原风光,玩耍的宠物小狗,穿民族服饰的女性,新鲜的瓜果蔬菜,C
3575.mp4,3bd3404ee0b4eff6ff0e5ea5ee53c7bd22df9e89a3f17147b5a55cb29949fe1a,4096908,True,6,5,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示什么内容？,驾车经过彩色道路,海边沙滩漫步,教室上课学习,厨房烹饪饭菜,A
3576.mp4,fd9769b7d54c8e3b5a7e1e591ba73a9c187954f9971be40df349c8a4d60515c0,4265772,True,10,29,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,做饭,打球,走路,跳舞,C
3577.mp4,8606508823239fcf7b4f9b4770deb41cc685e39cdb2db92cc3d4bea552e89a53,4344171,True,17,36,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人们主要在做什么？,聚餐碰杯饮酒,排练合唱节目,打扫房间卫生,进行篮球比赛,A
3578.mp4,c8fd8ff858380bbf5f5b97313127c4cb57aab7279fea4ca70f2de51491c5e237,4423419,True,4,37,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,跳舞,画画,吃东西,跑步,C
3579.mp4,399c56e375a43d3ef39fbfa54e2a163fb7ccb1461f5372c4597dd73638a6b58e,4431175,True,12,24,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中出现的动物是？,猫,羊,狗,鸡,C
3580.mp4,cc2c96934f2faa26822399c35ab771344f740d4565c19171df89feb904a63954,4663407,True,5,39,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展现的场景是哪里？,游泳馆内,学校教室,临街小吃店,医院病房,C
3581.mp4,39974128bd9f97dbf7f3d845d734b0bc8b14f404c3250d257dca4ec95875be69,5090247,True,15,32,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的场景是什么？,大型室内超市,乡村农田野外,中式古旧街巷,现代城市马路,C
3582.mp4,6a080af75f80c080558dc68c94a93abfdfe8bc70e908ad4c2421457d41e48f8f,5171667,True,4,44,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要拍摄的场景是哪里？,商业步行街,跨江大桥,住宅小区内,高速服务区,B
3583.mp4,54ce224cbdc1a416aeb67d59fa2034e46c83be5f3c70165d880bb1a61f608c21,5202641,True,7,22,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频拍摄的主要场景是哪里？,小区门口,商场入口处,小学校门口,医院大门口,C
3584.mp4,7c6a38e27ba7e85aa1615581b9087e3619c478bc480d2b50886b63f58c83b7f2,5322789,True,15,26,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中两名男子主要在做什么？,安静工作,搬运货物,打闹嬉戏,打扫卫生,C
3585.mp4,55019f2504deeaf933f97c733f3378220c97cc90ade734c866e7388848427a6c,5375656,True,14,10,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的是什么场景？,冰原雪山,沙漠戈壁,山间乡村,繁华都市,C
3586.mp4,11bbc1eb2fe877cd282f5b5322090291d974af3218744408de5b8c19bfc50c49,6593989,True,13,34,15.186,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的室外道路主要是？,柏油公路,砂石路面,水泥路面,泥泞土路,D
3587.mp4,1d9af96b90434882d221a30de892b0998b29f6c6b8c44568137d0eced832863b,3149946,True,2,36,15.191,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的是哪类人物？,一个女婴,一位女士,一个小男孩,一位老大爷,B
3588.mp4,53e2ccddf0b0374ccae06d9ce740e5d26651d070087ac62032657c5b2c49c840,2202516,True,3,41,15.194,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,读书写字,跑步健身,做饭炒菜,化妆装扮,D
3589.mp4,308dffd26cadad310084c907ccbd07ceef4382cba2f9c600d605269a425a2fc2,1839767,True,13,37,15.2,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中男子的主要行为是什么？,面向镜头停留,在操场跑步,在舞台跳舞,在厨房炒菜,A
3590.mp4,7d538a027a179baad1d17baf424b195411d352fbee04150be98260b3bc06d6dd,2681364,True,7,5,15.2,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人物主要在做什么？,往门上贴贴纸,粉刷室内墙面,给门部件喷除锈剂,擦拭桌面灰尘,C
3591.mp4,981782efbd3a12947baca94c2b40a83c0d56795c14e48bbefa2a49b44f06d0b7,1939434,True,12,2,15.208,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的女士主要在做什么？,打扫卫生,持话筒唱歌,跳舞,用餐进食,B
3592.mp4,a6cffb766ef0683891580de967d2e7e728e4834a3207c528491a3a436004b837,1990154,True,16,22,15.208,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人物主要在做什么？,打扫卫生,展示服装,做饭炒菜,读书写字,B
3593.mp4,3426ad482cd60ecb06f00ae7caf8e4a283ba8ecbb06522c33c6bede66079ce61,3344123,True,1,27,15.208,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示了什么？,迁徙的候鸟,漂流的竹筏,倾泻的瀑布,燃放的烟花,D
3594.mp4,1b3238d1b3beee6be10f5ddce8b3bdf35d29b855e175d4a07a5df00ac0eaaf11,4847705,True,5,3,15.208,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里小女孩主要在做什么？,写作业,给身旁女士擦脸,搭积木,跳绳,B
3595.mp4,3596cad8d577d4006bfe2792dc373d8042c011bcf2e1745e528557c725e17e6f,1646627,True,13,21,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,茶几上摆放较多的物品是？,儿童玩具,堆叠衣物,瓶装饮品,堆叠书籍,C
3596.mp4,08c78bc695af9f9e18b1ec5eab57cfc07c62d471a4e867e9d5e3b873851e36dc,2096136,True,7,7,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的女士主要在做什么？,站着面对镜头,写字答题,坐着吃饭,跑步锻炼,A
3597.mp4,d42588979550040a9e49c73fa174374c06542335d0ad54f065084140a825ff6e,2179639,True,9,23,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的手臂正在接受什么操作？,针灸治疗,测量血压,包扎伤口,输液治疗,A
3598.mp4,ff2a53bb721ac4fe1027ce803cb27098b1c66b106b328222e7565edbca46a2b6,2295671,True,6,34,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频的主要场景是？,室内办公写字楼里,空旷无人的海滩上,白天安静乡村田野,夜晚热闹城市街头,D
3599.mp4,30343ad1be08971351ce014f9986e4ce8e63c71aa432a01a3ff974acdb69eb05,2486423,True,12,25,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女子主要在做什么？,打球,做饭,跳舞,画画,C
3600.mp4,4cf5ecd6b087629bc94512641270e807976594b09a1e43c483154c4b55100552,2590376,True,15,4,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女子主要在做什么？,弹奏乐器,炒菜做饭,跑步锻炼,抱着小孩,D
3601.mp4,87c0530a5652f3d814241b11ee4b0fa2e884e2743e6ec7815aac489f5d87059a,2783736,True,11,33,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,打乒乓球,读书写字,生火做饭,举手机自拍,D
3602.mp4,9f990ba01fde53c3cfccd9256fd63244c4c934bef8a2ba6e0271c5b79136f1a8,2827758,True,10,26,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人们主要在进行什么活动？,操场跑步,工位办公,教室听课,聚餐吃烧烤,D
3603.mp4,f77fe6d0148f7a0e98b4313c48c853c52f02a9cee8c44b1f8dd3e9252c81c172,2990066,True,4,31,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人们主要在做什么？,打球,做饭,跳舞,画画,C
3604.mp4,b65b614819f652eb6c7c6818049d0ab2fcc2b5d736e6717693eeca6850d3c0c3,3063273,True,3,12,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频的主要场景是哪里？,海上乘船,商场购物,山地徒步,室内办公,A
3605.mp4,ac627bb8faa93df7865933624419e9942b8e0f0f61a260bcf46847b4fbb36266,3089600,True,4,11,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的是什么？,滑雪赛道,结冰湖面,开花盆栽,山顶木屋,C
3606.mp4,fd4316e0cc9834154ca75e6ce95e067081f0c737e745bdab547d7ef2d42f90de,3221414,True,14,43,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,佩戴耳饰,跑步锻炼,清洗蔬菜,书写作业,A
3607.mp4,f5c76deb1c7494babd472b93c768c9e8708d6e76d199e675d9bfb3de12311b10,3262951,True,3,14,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频的主要拍摄场景是哪里？,教室,厨房,海边,树林,D
3608.mp4,22b071ed372108175dfe95efe57e90eb64802771c06e118551c69cecdebf0ffa,3272822,True,6,32,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人们主要在做什么？,厨房做饭,舞台跳舞,伏案写字,户外步行,D
3609.mp4,fd40cd0a85194682b061d930bb292ac32b4477e027f2981227a66bda40ff77d4,3306676,True,14,16,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的男子主要在做什么？,在球场跑步打球,在厨房烹饪饭菜,在庭院自拍展示周边,在教室讲课板书,C
3610.mp4,0674621d21c7006831219220839c1fe3396af2d47dd34f9530ff8f713bf9145e,3434972,True,17,13,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的小猫主要在做什么？,趴着睡觉,追逐飞虫,吃碗里猫粮,扒弄黑色的包,D
3611.mp4,796e6acf090a1e2406fa184e30809bf1afe1022bfbeea2a16ab01f45333ced2b,3552976,True,17,20,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的户外场景是？,冰原雪地,戈壁沙漠,繁华都市,山谷山村,D
3612.mp4,abbcff52533c6cbbcacce68a943ce495c356698b7b4c4e1c9f46ee06f825f459,3642703,True,15,11,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展现的场景是哪里？,晴天沙滩,雨夜路口,雪天山顶,室内超市,B
3613.mp4,641d702f4225e291baba8e262ba3fc8ae0f7a16d6ae97dbf1b386dd00500e3d3,3858808,True,5,19,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频拍摄的主要场景是哪里？,室内商场中庭,夜晚住宅小区,白天城市公园,夜晚城市商业广场,D
3614.mp4,7ec75785baf7ea6941a7c64e6e3cd1cb6a431ecad6b02e1222a0b258f09a5051,4024637,True,12,44,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,在田地里干农活,沿道路向前跑动,围坐在一起吃饭,在商店里购物,B
3615.mp4,06fab42bba85b49de7e399974a488883f994e3b463a649c72343c8682863c089,4032401,True,2,21,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展现的是哪里的场景？,电影院内,户外公路,居民家中,商场内部,B
3616.mp4,f5de9ba716c2b9d56852701bdac24ae50cf5b40f3c2a25e54e79220d8142c5c9,4169484,True,8,19,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,站立或慢走活动,卧床休息睡觉,伏案读书写字,围坐餐桌吃饭,A
3617.mp4,e9c4365fecab122ee0533bb230a0745c8f94872cb1e8eadd7dc4eb4596eb2157,4462638,True,8,3,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的是什么场景？,高山草原,园林水景,室内商场,沙漠戈壁,B
3618.mp4,2acf817b1cbfd4559d255c764f9e5378b41fe258ad186f06c2c335422a4aa351,4511575,True,11,4,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中男子头上主要戴的是什么？,黄色安全帽,草编草帽,灰色鸭舌帽,黑色毛线帽,A
3619.mp4,8590ad740d94e69f05b697bee43226e301d43cf5602eed374f65927e8a3179d7,4586789,True,5,20,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人物主要在做什么？,画画,扫地,跳舞,做饭,B
3620.mp4,1bedc391a05d5a356449ab4172881898c7bbd65fb07c78d212cf7b3c34a266e8,4601602,True,10,40,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里女士身上穿的主要服装是什么？,牛仔长裤,厚羽绒服,运动套装,条纹连衣裙,D
3621.mp4,a36940bf5ae4aca840793edcaa8c29f9a82bff762726c511e9383dc89cfe9ebc,5174594,True,9,24,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的场景是什么？,整洁的办公室,空旷的滑雪场,安静的图书馆,热闹的露天集市,D
3622.mp4,74cb825b4cefadc5b5bbffb4708fef5ecf6d48bd108b7e4d150b6829652c7aff,5809231,True,1,39,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,演奏乐器,用餐进食,跳舞表演,举杯互动,D
3623.mp4,f0fea2ba8694c7de6590b41b02e3ce818810e3d9bd97b558271fcd55427d3e87,6000476,True,2,6,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的动物主要在做什么？,玩耍,吃东西,睡觉,奔跑,B
3624.mp4,83862676eba5e0fa18e07f0fe8cab52e37c2375479fa8a5adc014847ced28bc5,6382855,True,16,7,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的小孩主要在做什么？,跳舞表演,看书学习,吃东西喝水,摆弄劳动工具,D
3625.mp4,9161cba782c85122bbaf6ca458ef1871a49d8937a294edc8b5b30498f633816c,6902560,True,7,12,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的户外场景是？,城市商圈,乡村农田,高山雪原,海滨沙滩,B
3626.mp4,1a3785ae07a5e7323bcbcbd3d70c508d72f8546855be54aaff2240e222a6f766,7875984,True,6,33,15.21,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的是什么？,盆栽蔬菜,盆栽花卉,野生杂草,盆栽水果,A
3627.mp4,3072569905f0f5250182f8b929c0d9f00c3175ff65286c022ba182b5f47754f3,4133283,True,10,10,15.212,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中主要展示的物品是什么？,鲜花花束,生日蛋糕,生鲜果蔬,儿童绘本,A
3628.mp4,35f6f16af112ab2f544cef220924e7f197bd4eedd1c6cbea6c18c62b2340a553,3864114,True,1,20,15.217,medium,True,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人物主要在做什么？,泳池游泳锻炼,农田耕作劳动,安静伏案学习,围聚开展活动,D
